id,from_node,to_node,from_status,to_status,r1,x1,c1,tan1,i_n
2499,498,499,1,1,0.09055306313010686,0.10320677191956446,3.128628956764416e-05,0.107668071345818,500.0
2500,499,500,1,1,0.10442396225861808,0.09960215614290369,3.274685552148128e-05,0.0972376620958826,500.0
2501,0,501,1,1,0.10623036941243767,0.09952167971936465,3.1978404229156086e-05,0.09457242808867404,500.0
2502,501,502,1,1,0.10210086033620946,0.09605809617339671,3.2322993935839123e-05,0.09197196970267181,500.0
2503,502,503,1,1,0.09318938184682318,0.09834059482383989,3.13651071820583e-05,0.09677864696055463,500.0
2504,503,504,1,1,0.0926319370073338,0.09078421078427795,2.880852055798504e-05,0.10544322306833703,500.0
2505,504,505,1,1,0.09923706884323875,0.10452486562612257,3.167101689666475e-05,0.10862693843259669,500.0
2506,505,506,1,1,0.09070439609150815,0.09361321243081269,3.0802939949845714e-05,0.1049391542724957,500.0
2507,506,507,1,1,0.10705472315787885,0.09700403903913153,3.0353958697071686e-05,0.09567743282575768,500.0
2508,507,508,1,1,0.10642606955396211,0.09759332886413359,3.2286491309570924e-05,0.10812385181806161,500.0
2509,508,509,1,1,0.0900318914120859,0.09290900281397733,3.360786439315798e-05,0.1004928195527231,500.0
2510,509,510,1,1,0.10538494238065513,0.1007399778208566,3.487948684093432e-05,0.08936507335296541,500.0
2511,0,511,1,1,0.10203887396226226,0.09126738009097697,3.1257123321172836e-05,0.10636765203047767,500.0
2512,511,512,1,1,0.09477477681541399,0.108876551781463,3.3020088468290276e-05,0.09230336112982669,500.0
2513,512,513,1,1,0.10537997845411713,0.0916632954361622,3.485349646622464e-05,0.08309539184607144,500.0
2514,513,514,1,1,0.10866911782297438,0.09505707755496523,3.347234786586956e-05,0.08558813697952765,500.0
2515,514,515,1,1,0.09508480178359201,0.1049820121329944,3.203684643931822e-05,0.09170596090205511,500.0
2516,515,516,1,1,0.09787259491674552,0.09751098710169087,3.226492294212447e-05,0.10196944816425066,500.0
2517,516,517,1,1,0.10681660484824501,0.09994462793954746,3.1143577520880825e-05,0.09492959766853963,500.0
2518,517,518,1,1,0.10609645929979446,0.10426740810829122,3.124961087393494e-05,0.10223593655889661,500.0
2519,518,519,1,1,0.10330365688823778,0.09329611179695077,2.8821036293389867e-05,0.10641248555866846,500.0
2520,519,520,1,1,0.10191170039272326,0.09973212182562918,3.3056829445598356e-05,0.10244841292672566,500.0
2521,0,521,1,1,0.09976884933460553,0.0926853404743565,3.4063155792556247e-05,0.09484849867089981,500.0
2522,521,522,1,1,0.10479874961565744,0.10409329307216585,3.481171733122624e-05,0.08769425038504666,500.0
2523,522,523,1,1,0.10410613545558525,0.09731352666251837,3.116515258797043e-05,0.09663325319046995,500.0
2524,523,524,1,1,0.09688020351301709,0.10896593503316528,3.051045361639289e-05,0.09902807402376364,500.0
2525,524,525,1,1,0.10166275956947644,0.09516071913483509,3.166155688524019e-05,0.10725442487006835,500.0
2526,525,526,1,1,0.09460800628614352,0.0985338282436784,3.253438811795314e-05,0.09873082984587402,500.0
2527,526,527,1,1,0.10949446474830477,0.10360740508790392,3.335853383831241e-05,0.10433229074177582,500.0
2528,527,528,1,1,0.09828876050457043,0.09710759630122104,2.8927126657074798e-05,0.10308860311951962,500.0
2529,528,529,1,1,0.09474379264103353,0.09367008934142679,3.3452993259276305e-05,0.09583425472160963,500.0
2530,529,530,1,1,0.10335267602916937,0.10640924321678749,3.0117042296239122e-05,0.10201129877936506,500.0
2531,0,531,1,1,0.10416720534073194,0.09785517891808947,2.8834234348782285e-05,0.10895694438003266,500.0
2532,531,532,1,1,0.10816546172830831,0.0981804302318575,3.0763052052092735e-05,0.113601868982075,500.0
2533,532,533,1,1,0.10288831128474028,0.09731996052942363,2.9297366264879907e-05,0.11490280319126263,500.0
2534,533,534,1,1,0.10416149866975517,0.10843831598497132,3.0031109377835695e-05,0.09783028832599361,500.0
2535,534,535,1,1,0.10448145052818128,0.09406791683997393,2.976900160780723e-05,0.10307314599058408,500.0
2536,535,536,1,1,0.10633650282956877,0.10079073210219264,2.8939782182823033e-05,0.10919617424466738,500.0
2537,536,537,1,1,0.10367959222732953,0.10076736876938033,3.2292221032287154e-05,0.09314585900676924,500.0
2538,537,538,1,1,0.10695478663190697,0.1012279743518225,3.3188554901181565e-05,0.10515260939730624,500.0
2539,538,539,1,1,0.09856397315349065,0.1076213322535302,2.8694242130919203e-05,0.1005796461013455,500.0
2540,539,540,1,1,0.10180559843457636,0.09622898791084403,3.0228467472344023e-05,0.10062462221335759,500.0
2541,0,541,1,1,0.09636805869221177,0.10457895392286848,3.227150385928324e-05,0.10433678243123115,500.0
2542,541,542,1,1,0.10660393159670106,0.10685869718602566,3.1287596395153824e-05,0.10013488763255904,500.0
2543,542,543,1,1,0.10852531760281169,0.10323527189208821,2.9160159760019757e-05,0.11008018945596344,500.0
2544,543,544,1,1,0.09712014519269815,0.10974869979432728,2.8734822774077276e-05,0.11326032700128914,500.0
2545,544,545,1,1,0.10447246188797717,0.09577813542714711,3.484628417374216e-05,0.09791537515099882,500.0
2546,545,546,1,1,0.10831305681971626,0.09038464118703098,3.227580854902774e-05,0.09457142308235747,500.0
2547,546,547,1,1,0.10698057269871326,0.10265699313829926,3.2078487314791445e-05,0.09157969455730607,500.0
2548,547,548,1,1,0.10080445609572382,0.10263808292712856,3.473341652410548e-05,0.09320257955294699,500.0
2549,548,549,1,1,0.1093480120349131,0.10923212231213326,3.2787193654458256e-05,0.09719831574877652,500.0
2550,549,550,1,1,0.099320434876521,0.10780757122231566,2.8827777387354586e-05,0.10188928148383299,500.0
2551,0,551,1,1,0.09204143458238305,0.1051387065024211,3.081017533143533e-05,0.10616402958432104,500.0
2552,551,552,1,1,0.10207565807685133,0.09771655939485063,3.203195497986026e-05,0.1022571655117989,500.0
2553,552,553,1,1,0.10881900659756279,0.10151268145721964,3.255907481146098e-05,0.0893141880631965,500.0
2554,553,554,1,1,0.10904431629520227,0.10056163855818774,3.3748954778095334e-05,0.08583392522447227,500.0
2555,554,555,1,1,0.09841820271474183,0.09513950918305404,3.034751111504877e-05,0.11100231766257986,500.0
2556,555,556,1,1,0.10247733450537709,0.09879490623685697,2.8715280667799486e-05,0.12115783311651772,500.0
2557,556,557,1,1,0.10924046506711449,0.09435104420560078,2.8911108937865078e-05,0.1107644947250738,500.0
2558,557,558,1,1,0.10902821629232816,0.1082079169152987,3.236996914975162e-05,0.09447133427012193,500.0
2559,558,559,1,1,0.09659921767538393,0.10795827102972055,3.177868416474448e-05,0.09277477142252792,500.0
2560,559,560,1,1,0.09496850951947217,0.09553589802934999,2.943441238092238e-05,0.10734279806659683,500.0
2561,0,561,1,1,0.10832101816549984,0.10337565085984522,2.910927308812008e-05,0.0985351670113527,500.0
2562,561,562,1,1,0.0955249533493851,0.09725385869587883,3.3592831731492686e-05,0.10360555013628228,500.0
2563,562,563,1,1,0.09775134346847088,0.10373380059633724,3.4981632014412325e-05,0.09546424435449091,500.0
2564,563,564,1,1,0.1027237909817169,0.09156149708356609,3.0705541634644475e-05,0.11223617302243197,500.0
2565,564,565,1,1,0.09402010963361812,0.10687180718546417,3.308082401544223e-05,0.09364936954952915,500.0
2566,565,566,1,1,0.10058348539425316,0.10085612937505628,3.319369733766064e-05,0.09621220163589297,500.0
2567,566,567,1,1,0.09266151980368333,0.10546909343043827,3.1234300801536985e-05,0.11134917381080929,500.0
2568,567,568,1,1,0.0956702756458607,0.0952615756059317,3.077106377971756e-05,0.10494071076620509,500.0
2569,568,569,1,1,0.10789739480401966,0.0935256328028003,3.042838028117771e-05,0.10631843808626497,500.0
2570,569,570,1,1,0.09908668484323031,0.09894645774511451,3.387284634764205e-05,0.10193853019779107,500.0
2571,0,571,1,1,0.09962613932139765,0.10374703590894548,3.374758789921444e-05,0.09466724826019818,500.0
2572,571,572,1,1,0.09588632817907472,0.10276169195444569,3.2372809979011605e-05,0.10622314513201897,500.0
2573,572,573,1,1,0.09104814073539713,0.10820262774266937,3.2050189717706924e-05,0.08969584038053861,500.0
2574,573,574,1,1,0.09689404357535578,0.1044866712775064,3.1757351369126206e-05,0.10985732274718417,500.0
2575,574,575,1,1,0.09845220147662098,0.09653270459252017,3.3878815755114984e-05,0.09485565366590222,500.0
2576,575,576,1,1,0.1036465315812512,0.10611404676077357,3.292233027229933e-05,0.09518469418480938,500.0
2577,576,577,1,1,0.09249592895788603,0.10160496333142602,3.4361127758315786e-05,0.09113391734102566,500.0
2578,577,578,1,1,0.10821450469685684,0.10007055639564805,3.2600289898125795e-05,0.10414281346193377,500.0
2579,578,579,1,1,0.10129194219281444,0.09181938678591128,3.4892998584889505e-05,0.08658761427236508,500.0
2580,579,580,1,1,0.10421010657260399,0.10010226877235479,3.169585102720832e-05,0.09528333918656479,500.0
2581,0,581,1,1,0.10444301531400209,0.09225576529661976,3.495331136000543e-05,0.0973575993806028,500.0
2582,581,582,1,1,0.10069017880011584,0.0984910591211602,3.0471580247620802e-05,0.10449448298483179,500.0
2583,582,583,1,1,0.10758834924048338,0.09550012801401368,3.1834410187388166e-05,0.09468082063323313,500.0
2584,583,584,1,1,0.09674298227329904,0.09380521017846666,3.4953858118093905e-05,0.09236793085963814,500.0
2585,584,585,1,1,0.10465630248073393,0.09196499826904074,3.097866647042204e-05,0.11082017126702921,500.0
2586,585,586,1,1,0.09168876652847896,0.09330966456679227,3.262942192390553e-05,0.09994871410591727,500.0
2587,586,587,1,1,0.10676454088907861,0.10870985527742845,2.955180373318623e-05,0.1025288169994287,500.0
2588,587,588,1,1,0.09854922811386513,0.090018065710425,2.9092341413123184e-05,0.1034285195107349,500.0
2589,588,589,1,1,0.09962203928031625,0.09503045476337227,3.422902002319933e-05,0.08972583783541195,500.0
2590,589,590,1,1,0.10849245624285259,0.10949574521469421,3.15117972296729e-05,0.0955002232793283,500.0
2591,0,591,1,1,0.09583332266846008,0.10552667363318893,3.0388088044057804e-05,0.10224649704488722,500.0
2592,591,592,1,1,0.09957151716963701,0.1015022223293997,3.498926211213938e-05,0.086101224069046,500.0
2593,592,593,1,1,0.09706847406496338,0.09525782354021023,3.0946809294891096e-05,0.09464507621264612,500.0
2594,593,594,1,1,0.09719619534482095,0.10775730062928779,3.054877176621394e-05,0.10152846845277964,500.0
2595,594,595,1,1,0.10888948328875869,0.10456757992653738,3.193755058655099e-05,0.10519169979524913,500.0
2596,595,596,1,1,0.09246359297709009,0.09928980706441687,2.940060433015567e-05,0.10249840010487504,500.0
2597,596,597,1,1,0.09283734519480519,0.0972360247833828,3.107748112931089e-05,0.111587690616017,500.0
2598,597,598,1,1,0.09528251462375059,0.09944857690633035,3.381329147109095e-05,0.10007979438392241,500.0
2599,598,599,1,1,0.10500686374070041,0.09575667524280146,3.179897695332187e-05,0.09381858301206884,500.0
2600,599,600,1,1,0.09376799045565609,0.09871682426276623,3.3349913874142636e-05,0.09595295926288379,500.0
2601,0,601,1,1,0.10773366441694905,0.10661817595555152,2.8849096254680192e-05,0.11184599159876783,500.0
2602,601,602,1,1,0.10218322528711288,0.10923150288600164,2.8795818716601023e-05,0.1112279587864342,500.0
2603,602,603,1,1,0.09409562723871706,0.09107325812583178,3.238795786537392e-05,0.10363864445101312,500.0
2604,603,604,1,1,0.10549730898450377,0.09060576820311815,3.123859100360822e-05,0.09261380207652342,500.0
2605,604,605,1,1,0.09495677293981541,0.09385761405515897,3.0017784602687275e-05,0.10262844190462483,500.0
2606,605,606,1,1,0.09554836083671997,0.10924559822655198,3.089138316175204e-05,0.11116487924208929,500.0
2607,606,607,1,1,0.0936208334304185,0.10527493734376431,2.9038427568338915e-05,0.10880037897314276,500.0
2608,607,608,1,1,0.09011020880471053,0.10620581526138873,3.469887179555055e-05,0.08320555893257418,500.0
2609,608,609,1,1,0.1086769272294663,0.10547707782982707,3.0932473522566564e-05,0.11131983209463364,500.0
2610,609,610,1,1,0.09592514542501802,0.09818590624469525,2.9263572773761828e-05,0.11218757645963098,500.0
2611,0,611,1,1,0.09059201657484545,0.09969810550398076,3.2997224158452714e-05,0.10266333476909313,500.0
2612,611,612,1,1,0.09299882779243325,0.10508180732497437,3.322567626704477e-05,0.09694377973892028,500.0
2613,612,613,1,1,0.10169289195575729,0.09182541441713557,3.247060714515132e-05,0.09570728204682741,500.0
2614,613,614,1,1,0.10735161702683294,0.09626197763471982,3.231860802553551e-05,0.09704479724350512,500.0
2615,614,615,1,1,0.10752523876500626,0.09507833333978379,2.914956116336353e-05,0.11462944473166573,500.0
2616,615,616,1,1,0.09825793233816643,0.10178196718252584,2.8815889460024027e-05,0.12045163135212769,500.0
2617,616,617,1,1,0.10755236754769955,0.10247735801154556,2.8756305098633068e-05,0.10799079582129667,500.0
2618,617,618,1,1,0.10957593075484301,0.10362660717480471,2.9672770312774088e-05,0.10642801260710974,500.0
2619,618,619,1,1,0.10933475487686972,0.10069416348833188,2.8804590708853984e-05,0.11315377370954306,500.0
2620,619,620,1,1,0.09542433061862321,0.09197691903753809,3.1212884580243105e-05,0.10317392532319375,500.0
2621,0,621,1,1,0.09034081436095606,0.10118093617271895,3.190231006628758e-05,0.10564146429460582,500.0
2622,621,622,1,1,0.09847099633630796,0.10106900859339774,3.337166769897592e-05,0.10295948669157738,500.0
2623,622,623,1,1,0.09760069152047376,0.10203266991566294,3.3069920108710934e-05,0.0874612316671146,500.0
2624,623,624,1,1,0.1060152101697227,0.09754860370430789,3.291476337987836e-05,0.09615927082891809,500.0
2625,624,625,1,1,0.10404678285383416,0.1044866195847156,2.9867468706520977e-05,0.11003082377837145,500.0
2626,625,626,1,1,0.10702646875764175,0.09471134401009951,3.34746356367082e-05,0.09763495592250296,500.0
2627,626,627,1,1,0.10910252068945128,0.09520493154583523,2.963005259348131e-05,0.10339135834095234,500.0
2628,627,628,1,1,0.09515917556395838,0.10513665520947027,3.3315008537896215e-05,0.09878801684985172,500.0
2629,628,629,1,1,0.09432758228916976,0.1072361361487818,3.4737613417983295e-05,0.09221185439611836,500.0
2630,629,630,1,1,0.10298745461258772,0.10001384198041126,3.0453074236958077e-05,0.10005414147896288,500.0
2631,0,631,1,1,0.09626841045469828,0.09381700008328309,3.438971393351535e-05,0.09919425927608964,500.0
2632,631,632,1,1,0.09923278722637674,0.09734502825120342,3.462624825234453e-05,0.08682304537033227,500.0
2633,632,633,1,1,0.10107083918933604,0.09108996311084326,2.9865120747955457e-05,0.1087999774685586,500.0
2634,633,634,1,1,0.10324367305688341,0.10161991637346479,3.418394431158111e-05,0.10230564236024242,500.0
2635,634,635,1,1,0.10527723684305823,0.09930183568287519,3.3956882750914214e-05,0.0866224969088133,500.0
2636,635,636,1,1,0.10366541392891859,0.10036675574906868,2.9781492396286632e-05,0.11699137528951524,500.0
2637,636,637,1,1,0.09676874839557496,0.10230846811926769,3.4241194391507204e-05,0.09308545361136461,500.0
2638,637,638,1,1,0.09230275700352863,0.10637478168694581,3.089651843636186e-05,0.11297806220917297,500.0
2639,638,639,1,1,0.10767650892889119,0.10706898666697916,3.0915867924435214e-05,0.10825485380633326,500.0
2640,639,640,1,1,0.10972658126003179,0.10052643223902664,3.164466372987817e-05,0.09082496662934218,500.0
2641,0,641,1,1,0.10400407537469875,0.1071695513720371,3.0223251131282533e-05,0.10142323328856792,500.0
2642,641,642,1,1,0.10001354042652313,0.09144160314723035,2.9218571483825605e-05,0.1072220937581852,500.0
2643,642,643,1,1,0.09522437905406844,0.09812074605065538,3.1540602773174466e-05,0.11053383945533941,500.0
2644,643,644,1,1,0.10888519640205677,0.09279460303079533,3.42666065734636e-05,0.08509305164250253,500.0
2645,644,645,1,1,0.10015270939435508,0.09327819800219532,3.0977231499423335e-05,0.10775701698714993,500.0
2646,645,646,1,1,0.098490109587137,0.1061390257514267,3.322401269989077e-05,0.10429261632480477,500.0
2647,646,647,1,1,0.10068312041171755,0.10604295907975592,3.0703580241862845e-05,0.10047354714178101,500.0
2648,647,648,1,1,0.09801020927163012,0.09821831468596179,2.9305220174907086e-05,0.10903373546341052,500.0
2649,648,649,1,1,0.09193606438538052,0.10779524271639529,2.9041605874718514e-05,0.10850203515280435,500.0
2650,649,650,1,1,0.09569388132780862,0.09309738831308959,3.363794911351444e-05,0.09869594205963803,500.0
2651,0,651,1,1,0.09291895780363027,0.10265531282212621,3.369345265868775e-05,0.09963679269553548,500.0
2652,651,652,1,1,0.09184559195326725,0.10371025438091552,3.320623961176762e-05,0.10280179593451126,500.0
2653,652,653,1,1,0.10016088677729973,0.09922188000606716,3.479201110732586e-05,0.09691490429193746,500.0
2654,653,654,1,1,0.1011746198161298,0.0966123414262256,3.402884196266302e-05,0.092707497648738,500.0
2655,654,655,1,1,0.09185370384316321,0.0990980854542688,3.419901297522947e-05,0.09211301671917249,500.0
2656,655,656,1,1,0.09028698295480701,0.10222970647832941,3.498754045742689e-05,0.0967506014694771,500.0
2657,656,657,1,1,0.10234475893236297,0.10828797773595772,3.38273116062925e-05,0.09407288063344192,500.0
2658,657,658,1,1,0.10182440570814764,0.1046258561840604,3.403640607492307e-05,0.08525651084619991,500.0
2659,658,659,1,1,0.10549607714322302,0.09895006879956406,3.2854664046941086e-05,0.10201198418120862,500.0
2660,659,660,1,1,0.10079003850054898,0.09317029701160799,3.125501853913692e-05,0.09322431979329841,500.0
2661,0,661,1,1,0.10378601382310529,0.10907412363926168,3.3710626399469574e-05,0.092342832272313,500.0
2662,661,662,1,1,0.10168582992010991,0.09608401351693739,3.20922930208328e-05,0.09523276096150488,500.0
2663,662,663,1,1,0.1047664951359722,0.09518683015974051,3.478503417169849e-05,0.09447162278550034,500.0
2664,663,664,1,1,0.09137555695367688,0.09021555527011388,3.499528392341897e-05,0.0858734906463373,500.0
2665,664,665,1,1,0.09625125496914355,0.09416828028404217,3.45563691477867e-05,0.09491371156298573,500.0
2666,665,666,1,1,0.10008772647112224,0.1011530162898514,3.0671531153435604e-05,0.10615006174832438,500.0
2667,666,667,1,1,0.09839200726909865,0.09398456292848359,3.2827967647668145e-05,0.09451645947317977,500.0
2668,667,668,1,1,0.10570132758234324,0.09830789915019056,3.1883645827369834e-05,0.10557468002883778,500.0
2669,668,669,1,1,0.09895756185839463,0.10932442270248331,3.369646705244835e-05,0.1006310515249404,500.0
2670,669,670,1,1,0.10907840933407456,0.09777701257686416,3.234079541392696e-05,0.10223444258181828,500.0
2671,0,671,1,1,0.10346916967081264,0.10905873589122039,3.0483574173162445e-05,0.10006292137390208,500.0
2672,671,672,1,1,0.10836008804078295,0.10598611283453119,2.994249823378743e-05,0.10779635233583224,500.0
2673,672,673,1,1,0.10491527468192657,0.0970607278089502,3.141325305547195e-05,0.10285779157876547,500.0
2674,673,674,1,1,0.09934217115096422,0.10506084780138068,2.8685697036719794e-05,0.10951397242933172,500.0
2675,674,675,1,1,0.09675162750657744,0.10218328105659656,3.358779462291331e-05,0.08673580758095807,500.0
2676,675,676,1,1,0.09316119467202386,0.10330163248284069,3.334870569569018e-05,0.09713270094026097,500.0
2677,676,677,1,1,0.10965606697935855,0.0999892297821315,2.951555370999424e-05,0.11186290003997025,500.0
2678,677,678,1,1,0.10204151044389598,0.10180842950060527,3.212290192670695e-05,0.10779337061139185,500.0
2679,678,679,1,1,0.09258312793653117,0.09146394597049957,2.962903012941041e-05,0.10195253014095881,500.0
2680,679,680,1,1,0.1018589263887294,0.1022485049819347,3.0128679299331175e-05,0.1054224637630356,500.0
2681,0,681,1,1,0.09964123705535471,0.09906221532570451,3.376341798388453e-05,0.09374282283672866,500.0
2682,681,682,1,1,0.10516730991912333,0.09332962263609597,3.203449905144963e-05,0.10580563052210819,500.0
2683,682,683,1,1,0.09355433167832516,0.09929844337395326,3.252540911182577e-05,0.0916950840855675,500.0
2684,683,684,1,1,0.10513531211822807,0.09157992495592636,3.467295801500097e-05,0.09122002326286918,500.0
2685,684,685,1,1,0.09672246172730954,0.09233614014325281,3.1401885520909596e-05,0.10460624297432101,500.0
2686,685,686,1,1,0.09188974558284768,0.09612538190335498,3.3970142988941754e-05,0.09644235510416477,500.0
2687,686,687,1,1,0.09412746023715249,0.09321819591586179,3.440602027144019e-05,0.08857495576606372,500.0
2688,687,688,1,1,0.09359000337797262,0.10999928037085205,3.061626606672003e-05,0.09616460214992571,500.0
2689,688,689,1,1,0.09923515259505895,0.09868690220396965,3.4548097568469324e-05,0.08539475995516578,500.0
2690,689,690,1,1,0.09182272812258614,0.09185957341813361,3.440476256300726e-05,0.09158227072970948,500.0
2691,0,691,1,1,0.09301213056310452,0.10187660196758581,3.207050633948044e-05,0.09326633644570857,500.0
2692,691,692,1,1,0.10206076278852744,0.09680462468633892,3.016540519546028e-05,0.10574099952288939,500.0
2693,692,693,1,1,0.09583298523032777,0.09444279843522428,3.424837654972515e-05,0.08654280320097273,500.0
2694,693,694,1,1,0.09561179954569665,0.09772276759699652,3.0389925344683663e-05,0.09868176716307824,500.0
2695,694,695,1,1,0.10542292194109178,0.09658032317447164,2.936416949173072e-05,0.10928739298265362,500.0
2696,695,696,1,1,0.0925097699447282,0.09715039214881857,3.426177328319539e-05,0.09047413471648781,500.0
2697,696,697,1,1,0.102650179485765,0.10029251072017263,2.952467335622651e-05,0.11102576735397252,500.0
2698,697,698,1,1,0.10712069993867615,0.09186424948090688,3.3445966224339026e-05,0.09879191716027524,500.0
2699,698,699,1,1,0.10733321149994293,0.09208183864266935,3.059400698499451e-05,0.10808615771810492,500.0
2700,699,700,1,1,0.09044035957773301,0.10468151355460978,3.410995103314071e-05,0.09244725374210423,500.0
2701,0,701,1,1,0.09868659806853305,0.09556937924138732,2.8680050959867853e-05,0.10402329766429669,500.0
2702,701,702,1,1,0.10959728236844744,0.10734572154242715,3.0344510981093595e-05,0.11462799831775958,500.0
2703,702,703,1,1,0.09735425231906573,0.09595170749502362,2.9620693377502507e-05,0.11609358247170229,500.0
2704,703,704,1,1,0.10973984982133721,0.09654822808105366,3.3126066916489894e-05,0.09292530151078154,500.0
2705,704,705,1,1,0.09209981478610911,0.09785384613764649,3.2159293185186925e-05,0.0915164353871463,500.0
2706,705,706,1,1,0.10636545549579524,0.0999472623378658,3.014001797524419e-05,0.10756965859402613,500.0
2707,706,707,1,1,0.10586518612108807,0.09655248698103952,3.31136267361527e-05,0.09473962530337118,500.0
2708,707,708,1,1,0.10928102337691203,0.10541880173205465,3.0916490061006674e-05,0.09302762608681316,500.0
2709,708,709,1,1,0.10315039790760856,0.09395744317169706,2.9423796687122156e-05,0.11752311657160344,500.0
2710,709,710,1,1,0.10999897940429836,0.09539777641128772,3.0569008026416905e-05,0.09715147426532934,500.0
2711,0,711,1,1,0.09915369551859249,0.10731687519671496,3.3113815352103596e-05,0.10278430145586101,500.0
2712,711,712,1,1,0.09456963311347162,0.1046091213481696,3.4495411887371785e-05,0.08824199717238888,500.0
2713,712,713,1,1,0.10381307087182373,0.0980131482337971,3.049552996430196e-05,0.11418297867559223,500.0
2714,713,714,1,1,0.09697266459936586,0.09215699362521375,3.112172549827113e-05,0.10120871439194284,500.0
2715,714,715,1,1,0.10504421650998477,0.10899828533894007,3.38494360668853e-05,0.10214186772509681,500.0
2716,715,716,1,1,0.09950120259949863,0.10438633136472869,3.0615360521150074e-05,0.09502058624557172,500.0
2717,716,717,1,1,0.09730947050651989,0.10395830456656596,3.039618840967331e-05,0.1122896382550156,500.0
2718,717,718,1,1,0.10581545699965805,0.09388085098369207,3.075406200081841e-05,0.11023561505736608,500.0
2719,718,719,1,1,0.09487875579022599,0.09663204291334263,3.083192168080146e-05,0.10945630324323323,500.0
2720,719,720,1,1,0.09074060531210035,0.0914757396624283,3.233042668571281e-05,0.09642923526104195,500.0
2721,0,721,1,1,0.10265770639221417,0.09532922552358766,3.443847292741923e-05,0.09725226881315907,500.0
2722,721,722,1,1,0.09135492441100793,0.1056781095457007,3.482044284807161e-05,0.09950367779700697,500.0
2723,722,723,1,1,0.10470967596050895,0.09247187506962432,3.231530835189719e-05,0.09425059843531258,500.0
2724,723,724,1,1,0.10940425887272497,0.10434971450723221,3.253614426394534e-05,0.10164989865678452,500.0
2725,724,725,1,1,0.09875958258219363,0.09745473502875214,3.460537490898865e-05,0.08889082579623928,500.0
2726,725,726,1,1,0.0908287226346544,0.09801680308308916,3.36793527103304e-05,0.09731828228211352,500.0
2727,726,727,1,1,0.1092434155095575,0.09212403735238277,3.4450973750818975e-05,0.08997149653710348,500.0
2728,727,728,1,1,0.09948005170843827,0.0985696430897847,2.9389248003348715e-05,0.10284513229283648,500.0
2729,728,729,1,1,0.10484543138459586,0.09046015083691392,2.950024580106708e-05,0.09765472081141806,500.0
2730,729,730,1,1,0.10714776114647101,0.1023464965556356,2.9729689218507606e-05,0.11282339847700208,500.0
2731,0,731,1,1,0.10933601194903109,0.10869120749060038,3.4514643657682e-05,0.08314618982221864,500.0
2732,731,732,1,1,0.10178026977970558,0.09513265233278059,3.224254556696048e-05,0.09513061986918846,500.0
2733,732,733,1,1,0.09307333085545226,0.09888987446716695,3.1799770867611645e-05,0.10990309590187378,500.0
2734,733,734,1,1,0.09084775768277081,0.09602310397794554,3.4071214413955875e-05,0.09640877878886428,500.0
2735,734,735,1,1,0.10653366063691792,0.10320581837119557,3.34832480788764e-05,0.09493083527752354,500.0
2736,735,736,1,1,0.09409755385795196,0.10620007721674402,3.226274831571903e-05,0.09154833033637534,500.0
2737,736,737,1,1,0.10609788053741734,0.10917171820725158,3.085163741448731e-05,0.09891354023665185,500.0
2738,737,738,1,1,0.09163550356415133,0.10328982452898833,3.4752829029306035e-05,0.08492444193568903,500.0
2739,738,739,1,1,0.09970319262638633,0.09196476369306496,2.886504014789339e-05,0.11390330539720803,500.0
2740,739,740,1,1,0.10735374350686998,0.09675141072252061,3.4223184016345294e-05,0.08588643568601703,500.0
2741,0,741,1,1,0.09475921363834953,0.10803213453813439,3.1885164284221335e-05,0.10199026241780867,500.0
2742,741,742,1,1,0.09076036465085016,0.0925677982029578,2.900306510008612e-05,0.11864023091487495,500.0
2743,742,743,1,1,0.09269589927741895,0.1069934565321751,3.08826460606173e-05,0.10926735892141698,500.0
2744,743,744,1,1,0.09730087094913496,0.09535368079385753,2.9244152299248818e-05,0.10407182640495544,500.0
2745,744,745,1,1,0.09942959433434562,0.10635017597793593,3.152868943151891e-05,0.11047792131691112,500.0
2746,745,746,1,1,0.10083266021709647,0.09049891259622889,3.1292200117508215e-05,0.10556482945200446,500.0
2747,746,747,1,1,0.09468583292499651,0.1039725990169632,3.185452639420937e-05,0.09044787283388513,500.0
2748,747,748,1,1,0.10548705898960412,0.1012074740762815,2.9173059708074066e-05,0.10857001826881213,500.0
2749,748,749,1,1,0.09574585763549494,0.10759363085175866,3.046179171153633e-05,0.11372560147560949,500.0
2750,749,750,1,1,0.10092265498694226,0.09647227419093443,3.3827078194532744e-05,0.09781417794201246,500.0
2751,0,751,1,1,0.09827924991391761,0.10259236605413187,3.3604511125887815e-05,0.10138244511416628,500.0
2752,751,752,1,1,0.10632825427428128,0.09332154177186837,3.392158144000632e-05,0.0855535995250547,500.0
2753,752,753,1,1,0.09400341363101139,0.1024585344013198,2.9378045050963877e-05,0.11058911437576163,500.0
2754,753,754,1,1,0.09615931382727128,0.09858933170309298,3.065420654038877e-05,0.09491235248973413,500.0
2755,754,755,1,1,0.10001517505843922,0.10927198888789776,3.254262351498093e-05,0.09390131671649954,500.0
2756,755,756,1,1,0.1091229966824804,0.09778474503904455,3.30884255661205e-05,0.09878009210948469,500.0
2757,756,757,1,1,0.10905821696077705,0.10829205388989677,2.9590112843171516e-05,0.09865924855346306,500.0
2758,757,758,1,1,0.1061928465559766,0.10809886426593647,3.178625719166739e-05,0.10396132015910273,500.0
2759,758,759,1,1,0.09139576560356838,0.09439608795712945,2.9598848146936137e-05,0.10971709687446939,500.0
